t,Regime,Lignite_Coal,Petcoke,Alternative_Fuel,Feed_rate,Kiln_solid_out,Material_acc,Clinker_output,Air_flow,Cooling_air_flow,ID_fan_speed,Fuel_rate,Tg_preheater,Ts_preheater,Tg_calcination,Ts_calcination,Tg_burning,Ts_burning,Tg_Cooling,Ts_Cooling,O2,CO_ppm,P_preheater,P_calcination,P_burning,Damper_position,CaCO3,CaO,CO2,SiO2,Al2O3,Fe2O3,LSF,C3A,C4AF,C2S,C3S,dC2S,dC3S,dC3A,dC4AF,dCaO_calcination,Mass_Balance_Error,kiln_rpm,Residence,Q_in,Q_out,Q_acc,Q_loss,Q_reaction,Q_gas,Q_clinker,Clinker_yield,dTg_burning,dFuel_rate,Normalized_Energy_Index,Global_Energy_Closure,Energy_error
7.16667,R1_HEATING_STABILIZATION,0.8894,0.03586,0.07473,45.04143,14.95765,16.56581,13.31231,47892.14914,180158.22315,1003.83869,3.29451,821.99354,741.42504,1028.56777,976.75207,1617.44948,1062.55699,404.65709,128.74904,3.37546,317.44495,-176.49343,-247.93047,1.2,72.06566,0.19739,44.7134,35.08921,3.0997,0.0,0.0,5.15182,0.15686,0.22043,72.93001,0.0,0.55281,0.0,0.0,0.0,0.011,-262.15639,1.66666,66.40363,51896.46842,56652.43601,1996.84646,54639.73498,15.85458,5770.98096,15000.0,0.89,144.60222,0.0,3898.38199,-6736.95946,-12.98154
7.33333,R1_HEATING_STABILIZATION,0.88916,0.036,0.07484,45.09607,15.00273,16.60107,13.35243,47957.53129,180376.79756,1006.17958,3.31117,828.54383,748.10808,1032.32077,979.69343,1617.62025,1062.62932,402.91187,128.75629,3.37008,319.54382,-177.51559,-249.24224,1.2,71.80608,0.14445,44.74307,35.11249,2.76152,0.0,0.0,5.78656,0.15686,0.22044,74.5463,0.0,0.50988,0.0,0.0,0.0,0.00839,-267.42606,1.67761,66.34517,52163.64071,56681.55327,2002.86451,54662.81494,15.87382,5800.77413,15000.0,0.89,146.13444,0.0,3906.67769,-6504.90325,-12.47019
7.5,R1_HEATING_STABILIZATION,0.88892,0.03613,0.07495,45.15115,15.0475,16.63631,13.39228,48022.8227,180597.11664,1008.51693,3.32774,834.89659,754.58693,1036.05099,982.60702,1617.7898,1062.7011,401.33159,128.76349,3.36478,321.63219,-178.52646,-250.54313,1.2,71.54824,0.1045,44.76545,35.13005,2.42333,0.0,0.0,6.59739,0.15686,0.22044,76.02982,0.0,0.46295,0.0,0.0,0.0,0.00632,-272.27717,1.68839,66.28832,52429.52254,56710.47114,2008.8414,54685.73653,15.8932,5830.43047,15000.0,0.89,147.65847,0.0,3914.90755,-6273.8968,-11.96634
7.66667,R1_HEATING_STABILIZATION,0.88868,0.03626,0.07506,45.20667,15.09197,16.67153,13.43186,48088.0235,180819.18827,1010.85074,3.34424,841.05751,760.86746,1039.75835,985.49385,1617.95814,1062.77233,399.90102,128.77063,3.35955,323.71009,-179.52616,-251.83322,1.2,71.2921,0.07472,44.78213,35.14314,2.08515,0.0,0.0,7.67027,0.15686,0.22044,77.36845,0.0,0.41189,0.0,0.0,0.0,0.00471,-276.67773,1.69901,66.23302,52694.1226,56739.19238,2014.77858,54708.50106,15.91275,5859.95056,15000.0,0.89,149.17435,0.0,3923.0705,-6043.93561,-11.46985
7.83333,R1_HEATING_STABILIZATION,0.88844,0.0364,0.07517,45.26262,15.13616,16.70672,13.47118,48153.13379,181043.02026,1013.18102,3.36065,847.03215,766.95537,1043.44277,988.35493,1618.12527,1062.84301,398.60634,128.77772,3.3544,325.77754,-180.51481,-253.11261,1.2,71.03767,0.0528,44.79442,35.15279,1.74696,0.0,0.0,9.15765,0.15686,0.22045,78.54973,0.0,0.35662,0.0,0.0,0.0,0.00346,-280.594,1.70947,66.17922,52957.44949,56767.71966,2020.67742,54731.10979,15.93244,5889.33498,15000.0,0.89,150.68214,0.0,3931.16552,-5815.01515,-10.98054
8.0,R1_HEATING_STABILIZATION,0.8882,0.03653,0.07527,45.31902,15.18007,16.7419,13.51026,48218.15372,181268.62034,1015.50777,3.37699,852.82589,772.8562,1047.10419,991.19126,1618.29121,1062.91314,397.43497,128.78475,3.34933,327.83459,-181.49254,-254.38137,1.2,70.78493,0.03685,44.80335,35.1598,1.40876,0.0,0.0,11.35832,0.15686,0.22045,79.56091,0.0,0.29702,0.0,0.0,0.0,0.00251,-283.9906,1.71978,66.12686,53219.51167,56796.05556,2026.53929,54753.56398,15.9523,5918.58432,15000.0,0.89,152.1819,0.0,3939.19171,-5587.13088,-10.49828
8.16667,R1_HEATING_STABILIZATION,0.88796,0.03666,0.07538,45.37586,15.22371,16.77706,13.5491,48283.08341,181495.99613,1017.831,3.39325,858.44395,778.57535,1050.7426,994.00386,1618.45597,1062.98272,396.3755,128.79173,3.34433,329.88125,-182.45946,-255.63961,1.2,70.53387,0.0254,44.80977,35.16483,1.07057,0.0,0.0,14.94856,0.15686,0.22045,80.38889,0.0,0.233,0.0,0.0,0.0,0.0018,-286.83063,1.72993,66.0759,53480.31755,56824.20262,2032.36545,54775.86486,15.9723,5947.69915,15000.0,0.89,153.67369,0.0,3947.14821,-5360.27821,-10.0229
8.33333,R1_HEATING_STABILIZATION,0.88772,0.03679,0.07549,45.43315,15.26709,16.81221,13.58771,48347.92298,181725.1552,1020.15071,3.40944,863.89144,784.11804,1054.35797,996.79371,1618.61955,1063.05174,395.41755,128.79865,3.3394,331.91756,-183.4157,-256.88741,1.2,70.28448,0.01729,44.81431,35.1684,0.73237,0.0,0.0,21.85374,0.15686,0.22045,81.02031,0.0,0.16445,0.0,0.0,0.0,0.00127,-289.07575,1.73993,66.02627,53739.87537,56852.16329,2038.15714,54798.01368,15.99247,5976.68006,15000.0,0.89,155.15756,0.0,3955.03425,-5134.45259,-9.55427
8.5,R2_EARLY_CALCINATION,0.88748,0.03692,0.0756,56.86136,15.32134,16.86566,13.636,48412.67255,227439.13131,1022.46691,3.42554,868.72756,785.87158,1057.83438,991.28066,1618.78174,1063.05237,394.35033,128.80154,3.33455,333.94356,-184.36137,-258.12485,1.2,70.03674,0.01181,44.81738,35.17081,0.39417,0.0,0.0,40.60688,0.15686,0.22046,81.42666,0.0,0.08319,0.0,0.0,0.0,0.00081,-290.64157,1.74978,65.97794,53998.19333,56885.39541,2045.39937,54819.98084,20.0152,6005.52677,15000.0,0.89,156.6313,0.0,3959.97433,-4912.58625,-9.09769
8.66667,R2_EARLY_CALCINATION,0.88724,0.03706,0.0757,56.93409,15.38091,16.91909,13.68901,48477.33226,227730.06615,1024.7796,3.44157,872.49181,788.09951,1061.22909,992.0114,1618.94272,1063.05265,393.40668,128.80159,3.32976,335.95931,-185.2966,-259.35202,1.2,69.79065,0.00817,44.81942,35.17241,0.05597,0.0,0.0,285.9757,0.15686,0.22046,81.6049,0.0,0.01191,0.0,0.0,0.0,0.00056,-291.52019,1.75949,65.93087,54255.2795,56915.18186,2053.35168,54841.78938,20.0408,6034.24044,15000.0,0.89,158.09703,0.0,3963.41845,-4693.21323,-8.65024
8.83333,R2_EARLY_CALCINATION,0.887,0.03719,0.07581,57.00739,15.44025,16.97248,13.74183,48541.90223,228023.25767,1027.08879,3.45753,875.68263,790.51417,1064.58808,994.07685,1619.10255,1063.05257,392.57239,128.80159,3.32504,337.96482,-186.22149,-260.56901,1.2,69.54619,0.00562,44.82085,35.17353,0.0,0.0,0.0,44820851553.7,0.15686,0.22046,81.61681,0.0,0.0,0.0,0.0,0.0,0.0004,-291.6159,1.76905,65.885,54511.14186,56944.79001,2061.27382,54863.44959,20.0666,6062.8219,15000.0,0.89,159.55501,0.0,3966.80499,-4474.85537,-8.20907
9.0,R2_EARLY_CALCINATION,0.88676,0.03732,0.07592,57.08125,15.49938,17.02585,13.79445,48606.38257,228318.71484,1029.39448,3.47341,878.54691,792.97535,1067.92136,996.41517,1619.26124,1063.05212,391.83489,128.80156,3.32039,339.9601,-187.13616,-261.7759,1.2,69.30336,0.00383,44.82186,35.17432,0.0,0.0,0.0,44821856171.6,0.15686,0.22047,81.61681,0.0,0.0,0.0,0.0,0.0,0.00028,-291.61873,1.77846,65.84029,54765.78828,56974.22201,2069.16677,54884.96264,20.0926,6091.27173,15000.0,0.89,161.00528,0.0,3970.13347,-4257.50789,-7.77403
9.16667,R2_EARLY_CALCINATION,0.88653,0.03745,0.07602,57.15568,15.55829,17.07918,13.84688,48670.77343,228616.44647,1031.69669,3.48921,881.20762,795.41543,1071.23111,998.79652,1619.41882,1063.05132,391.18303,128.80149,3.31581,341.9452,-188.04072,-262.97277,1.2,69.06215,0.00258,44.82256,35.17487,0.0,0.0,0.0,44822556546.6,0.15686,0.22047,81.61682,0.0,0.0,0.0,0.0,0.0,0.0002,-291.62071,1.78774,65.79672,55019.22656,57003.47993,2077.03144,54906.32969,20.1188,6119.59049,15000.0,0.89,162.44789,0.0,3973.40349,-4041.16601,-7.34501
9.33333,R2_EARLY_CALCINATION,0.88629,0.03758,0.07613,57.23068,15.61699,17.1325,13.89913,48735.07491,228916.46125,1033.99541,3.50494,883.72666,797.80249,1074.51788,1001.17166,1619.57528,1063.05015,390.60694,128.80139,3.3113,343.92014,-188.93529,-264.15972,1.2,68.82253,0.00172,44.82304,35.17525,0.0,0.0,0.0,44823039525.2,0.15686,0.22047,81.61682,0.0,0.0,0.0,0.0,0.0,0.00013,-291.62208,1.79688,65.75423,55271.4644,57032.56584,2084.86875,54927.55188,20.1452,6147.77876,15000.0,0.89,163.8829,0.0,3976.61467,-3825.82499,-6.92188
9.5,R2_EARLY_CALCINATION,0.88605,0.03771,0.07624,57.30626,15.6755,17.18578,13.9512,48799.28715,229218.76774,1036.29064,3.52059,886.13579,800.12214,1077.78181,1003.5305,1619.73063,1063.04861,390.09786,128.80125,3.30684,345.88497,-189.81997,-265.33681,1.2,68.58451,0.00113,44.82337,35.1755,0.0,0.0,0.0,44823368421.3,0.15686,0.22048,81.61682,0.0,0.0,0.0,0.0,0.0,9e-05,-291.62302,1.80588,65.7128,55522.5094,57061.48171,2092.67957,54948.63034,20.1718,6175.83709,15000.0,0.89,165.31036,0.0,3979.76668,-3611.48007,-6.50453
9.66667,R2_EARLY_CALCINATION,0.88582,0.03784,0.07634,57.38241,15.73382,17.23905,14.0031,48863.41027,229523.37436,1038.5824,3.53617,888.45191,802.36856,1081.02303,1005.87146,1619.88489,1063.04671,389.64805,128.80107,3.30245,347.8397,-190.69488,-266.50413,1.2,68.34807,0.00074,44.82359,35.17568,0.0,0.0,0.0,44823589179.49999,0.15686,0.22048,81.61683,0.0,0.0,0.0,0.0,0.0,6e-05,-291.62367,1.81475,65.67239,55772.36909,57090.22952,2100.46473,54969.56618,20.19861,6203.76605,15000.0,0.89,166.73031,0.0,3982.85925,-3398.12655,-6.09285
9.83333,R2_EARLY_CALCINATION,0.88558,0.03797,0.07645,57.45914,15.79195,17.29229,14.05483,48927.44438,229830.28938,1040.8707,3.55168,890.68455,804.54016,1084.24163,1008.19472,1620.03807,1063.04445,389.25065,128.80086,3.29813,349.78439,-191.56012,-267.66176,1.2,68.1132,0.00047,44.82374,35.17579,0.0,0.0,0.0,44823736538.4,0.15686,0.22048,81.61683,0.0,0.0,0.0,0.0,0.0,4e-05,-291.6241,1.82348,65.63297,56021.05089,57118.81117,2108.22505,54990.3605,20.22562,6231.56619,15000.0,0.89,168.1428,0.0,3985.89213,-3185.75972,-5.68672
10.0,R2_EARLY_CALCINATION,0.88535,0.0381,0.07656,57.53644,15.8499,17.34551,14.10641,48991.38963,230139.52092,1043.15553,3.56711,892.8396,806.63733,1087.43771,1010.50089,1620.19016,1063.04181,388.89958,128.80061,3.29386,351.71906,-192.4158,-268.80979,1.2,67.87989,0.0003,44.82383,35.17587,0.0,0.0,0.0,44823832910.0,0.15686,0.22048,81.61683,0.0,0.0,0.0,0.0,0.0,3e-05,-291.6244,1.83209,65.5945,56268.56215,57147.22855,2115.96132,55011.0144,20.25283,6259.23809,15000.0,0.89,169.54789,0.0,3988.86512,-2974.3749,-5.28603
10.16667,R2_EARLY_CALCINATION,0.88511,0.03823,0.07666,57.61433,15.90767,17.39871,14.15783,49055.24612,230451.07697,1045.43689,3.58247,894.92107,808.66145,1090.61139,1012.79062,1620.34119,1063.0388,388.58945,128.80032,3.28965,353.64376,-193.26203,-269.94829,1.2,67.64813,0.00019,44.8239,35.17592,0.0,0.0,0.0,44823895663.6,0.15686,0.22049,81.61684,0.0,0.0,0.0,0.0,0.0,2e-05,-291.6246,1.84056,65.55696,56514.91014,57175.48351,2123.67432,55031.52895,20.28024,6286.78229,15000.0,0.89,170.94561,0.0,3991.77805,-2763.96744,-4.89069
10.33333,R2_EARLY_CALCINATION,0.88488,0.03835,0.07677,57.6928,15.96528,17.4519,14.2091,49119.01398,230764.96533,1047.71481,3.59775,896.93205,810.61431,1093.76281,1015.06454,1620.49116,1063.03543,388.31551,128.8,3.28551,355.55851,-194.0989,-271.07735,1.2,67.41791,0.00012,44.82394,35.17595,0.0,0.0,0.0,44823936005.2,0.15686,0.22049,81.61684,0.0,0.0,0.0,0.0,0.0,1e-05,-291.62474,1.84891,65.52031,56760.10204,57203.57783,2131.36476,55051.9052,20.30787,6314.19935,15000.0,0.89,172.33602,0.0,3994.63079,-2554.5327,-4.50058
10.5,R2_EARLY_CALCINATION,0.88465,0.03848,0.07687,57.77185,16.02272,17.50507,14.26022,49182.69334,231081.19367,1049.98928,3.61296,898.87513,812.4979,1096.89209,1017.32329,1620.64008,1063.03167,388.07355,128.79964,3.28142,357.46337,-194.92653,-272.19703,1.2,67.18922,7e-05,44.82396,35.17597,0.0,0.0,0.0,44823961218.69999,0.15686,0.22049,81.61684,0.0,0.0,0.0,0.0,0.0,1e-05,-291.62484,1.85714,65.48454,57004.14494,57231.51331,2139.03339,55072.14423,20.33569,6341.48983,15000.0,0.89,173.71916,0.0,3997.42322,-2346.06607,-4.11561
10.66667,R2_EARLY_CALCINATION,0.88441,0.03861,0.07698,57.8515,16.08001,17.55822,14.31121,49246.28432,231399.76949,1052.2603,3.6281,900.75261,814.31424,1099.9994,1019.56747,1620.78795,1063.02755,387.85982,128.79924,3.27739,359.35836,-195.74501,-273.30742,1.2,66.96205,4e-05,44.82398,35.17598,0.0,0.0,0.0,44823976907.09999,0.15686,0.2205,81.61684,0.0,0.0,0.0,0.0,0.0,0.0,-291.62491,1.86524,65.44961,57247.04587,57259.29168,2146.68089,55092.24706,20.36373,6368.65427,15000.0,0.89,175.09507,0.0,4000.15527,-2138.56297,-3.73567
10.83333,R2_EARLY_CALCINATION,0.88418,0.03874,0.07708,57.93173,16.13714,17.61136,14.36205,49309.78704,231720.70013,1054.52788,3.64317,902.56663,816.06536,1103.08487,1021.79767,1620.93479,1063.02305,387.67104,128.7988,3.27341,361.24352,-196.55445,-274.4086,1.2,66.73639,2e-05,44.82399,35.17599,0.0,0.0,0.0,44823986992.49999,0.15686,0.2205,81.61685,0.0,0.0,0.0,0.0,0.0,0.0,-291.62497,1.87322,65.41549,57488.81178,57286.91463,2154.30795,55112.21472,20.39197,6395.69322,15000.0,0.89,176.46381,0.0,4002.82688,-1932.01883,-3.36069
11.0,R2_EARLY_CALCINATION,0.88395,0.03887,0.07719,58.01255,16.19412,17.66449,14.41277,49373.20162,232043.99274,1056.79203,3.65817,904.3192,817.75324,1106.14868,1024.01443,1621.0806,1063.01817,387.50428,128.79833,3.26949,363.1189,-197.35495,-275.50064,1.2,66.51223,2e-05,44.82399,35.17599,0.0,0.0,0.0,44823992595.49999,0.15687,0.2205,81.61685,0.0,0.0,0.0,0.0,0.0,0.0,-291.62501,1.88108,65.38217,57729.44953,57314.38386,2161.91522,55132.04823,20.42042,6422.60724,15000.0,0.89,177.82541,0.0,4005.43803,-1726.42913,-2.99055
11.16667,R2_EARLY_CALCINATION,0.88372,0.03899,0.07729,58.09396,16.25096,17.71761,14.46336,49436.52819,232369.65432,1059.05276,3.6731,906.01225,819.37982,1109.19099,1026.21829,1621.2254,1063.01291,387.35695,128.79782,3.26562,364.98453,-198.1466,-276.58361,1.2,66.28956,1e-05,44.824,35.176,0.0,0.0,0.0,44823995957.29998,0.15687,0.22051,81.61685,0.0,0.0,0.0,0.0,0.0,0.0,-291.62505,1.88883,65.34961,57968.96591,57341.70101,2169.50333,55151.7486,20.44907,6449.39686,15000.0,0.89,179.17993,0.0,4007.98872,-1521.78935,-2.62518
11.33333,R2_EARLY_CALCINATION,0.88348,0.03912,0.0774,58.17597,16.30766,17.77071,14.51382,49499.76686,232697.69169,1061.31006,3.68795,907.64764,820.94698,1112.21198,1028.40976,1621.36919,1063.00727,387.22678,128.79727,3.26181,366.84045,-198.9295,-277.6576,1.2,66.06836,0.0,44.824,35.176,0.0,0.0,0.0,44823998198.49998,0.15687,0.22051,81.61686,0.0,0.0,0.0,0.0,0.0,0.0,-291.62508,1.89646,65.3178,58207.36765,57368.86768,2177.07293,55171.31682,20.47794,6476.06263,15000.0,0.89,180.5274,0.0,4010.47895,-1318.09502,-2.26448
11.5,R2_EARLY_CALCINATION,0.88325,0.03925,0.0775,58.25857,16.36423,17.82381,14.56416,49562.91776,233028.11148,1063.56394,3.70273,909.22716,822.45654,1115.21183,1030.58931,1621.51197,1063.00125,387.11174,128.79668,3.25805,368.6867,-199.70375,-278.72268,1.2,65.84864,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22051,81.61686,0.0,0.0,0.0,0.0,0.0,0.0,-291.62511,1.90397,65.28672,58444.6614,57395.88548,2184.6246,55190.75387,20.50702,6502.60508,15000.0,0.89,181.86787,0.0,4012.90877,-1115.34167,-1.90837
11.66667,R2_EARLY_CALCINATION,0.88302,0.03937,0.0776,58.34177,16.42067,17.87691,14.61439,49625.98102,233360.92013,1065.81441,3.71745,910.75254,823.91027,1118.19073,1032.75742,1621.65376,1062.99485,387.01004,128.79606,3.25434,370.52332,-200.46945,-279.77892,1.2,65.63038,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22051,81.61686,0.0,0.0,0.0,0.0,0.0,0.0,-291.62514,1.91138,65.25633,58680.85372,57422.75597,2192.15894,55210.06073,20.5363,6529.02477,15000.0,0.89,183.20138,0.0,4015.27823,-913.52488,-1.55677
11.83333,R2_EARLY_CALCINATION,0.88279,0.0395,0.07771,58.42557,16.47698,17.92999,14.66451,49688.95675,233696.1239,1068.06147,3.73209,912.22544,825.30988,1121.14886,1034.91451,1621.79457,1062.98806,386.92011,128.79539,3.25068,372.35035,-201.22669,-280.82639,1.2,65.41357,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22052,81.61687,0.0,0.0,0.0,0.0,0.0,0.0,-291.62517,1.91867,65.22663,58915.95114,57449.48067,2199.67652,55229.23835,20.5658,6555.32223,15000.0,0.89,184.52798,0.0,4017.58741,-712.64025,-1.20959
12.0,R2_EARLY_CALCINATION,0.88256,0.03962,0.07781,58.50997,16.53317,17.98308,14.71452,49751.84507,234033.72886,1070.30514,3.74667,913.64749,826.65702,1124.08643,1037.06101,1621.93439,1062.98089,386.84055,128.79469,3.24707,374.16783,-201.97555,-281.86517,1.2,65.19819,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22052,81.61687,0.0,0.0,0.0,0.0,0.0,0.0,-291.6252,1.92585,65.1976,59149.96008,57476.06111,2207.1779,55248.2877,20.59551,6581.49798,15000.0,0.89,185.8477,0.0,4019.83639,-512.68342,-0.86675
12.16667,R2_EARLY_CALCINATION,0.88233,0.03975,0.07792,58.59497,16.58924,18.03615,14.76442,49814.64611,234373.74088,1072.5454,3.76117,915.02025,827.95329,1127.00364,1039.19729,1622.07325,1062.97333,386.77012,128.79395,3.24351,375.9758,-202.71615,-282.89533,1.2,64.98425,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22052,81.61687,0.0,0.0,0.0,0.0,0.0,0.0,-291.62522,1.93293,65.1692,59382.88692,57502.49876,2214.66362,55267.20972,20.62543,6607.55257,15000.0,0.89,187.16059,0.0,4022.02527,-313.65003,-0.52818
12.33333,R2_EARLY_CALCINATION,0.88211,0.03988,0.07802,58.68057,16.6452,18.08923,14.81423,49877.35998,234716.16562,1074.78227,3.77561,916.34523,829.20024,1129.90068,1041.32373,1622.21114,1062.96539,386.70774,128.79317,3.24,377.77431,-203.44856,-283.91694,1.2,64.77173,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22053,81.61687,0.0,0.0,0.0,0.0,0.0,0.0,-291.62525,1.9399,65.14144,59614.73797,57528.7951,2222.13421,55286.00532,20.65556,6633.48653,15000.0,0.89,188.46668,0.0,4024.15419,-115.53578,-0.1938
12.5,R2_EARLY_CALCINATION,0.88188,0.04,0.07812,58.76678,16.70105,18.14231,14.86393,49939.98681,235061.00856,1077.01576,3.78998,917.6239,830.39938,1132.77776,1043.44068,1622.34808,1062.95705,386.65244,128.79235,3.23654,379.56338,-204.17288,-284.93007,1.2,64.56063,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22053,81.61688,0.0,0.0,0.0,0.0,0.0,0.0,-291.62528,1.94677,65.11428,59845.51947,57554.95155,2229.5902,55304.67545,20.68591,6659.30038,15000.0,0.89,189.76602,0.0,4026.22326,81.66363,0.13646
12.66667,R2_EARLY_CALCINATION,0.88165,0.04013,0.07823,58.8536,16.75679,18.19539,14.91355,50002.52672,235408.27495,1079.24586,3.80427,918.85767,831.55216,1135.63508,1045.54845,1622.48407,1062.94832,386.60337,128.79149,3.23312,381.34307,-204.88919,-285.93479,1.2,64.35092,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22053,81.61688,0.0,0.0,0.0,0.0,0.0,0.0,-291.62531,1.95353,65.08772,60075.23761,57580.96955,2237.03208,55323.221,20.71647,6684.99465,15000.0,0.89,191.05866,0.0,4028.23264,277.95245,0.46267
12.83333,R2_EARLY_CALCINATION,0.88142,0.04025,0.07833,58.94102,16.81244,18.24846,14.96307,50064.97983,235757.96983,1081.47259,3.81851,920.04792,832.65997,1138.47285,1047.64736,1622.61912,1062.9392,386.55977,128.79059,3.22975,383.11341,-205.59759,-286.93118,1.2,64.14261,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22054,81.61688,0.0,0.0,0.0,0.0,0.0,0.0,-291.62533,1.9602,65.06173,60303.89849,57606.85047,2244.46035,55341.64288,20.74724,6710.56987,15000.0,0.89,192.34462,0.0,4030.18248,473.33491,0.78492
13.0,R2_EARLY_CALCINATION,0.88119,0.04037,0.07843,59.02905,16.86798,18.30155,15.0125,50127.34627,236110.09804,1083.69595,3.83267,921.19597,833.72419,1141.29128,1049.73769,1622.75324,1062.92969,386.52099,128.78966,3.22643,384.87444,-206.29816,-287.91929,1.2,63.93569,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22054,81.61689,0.0,0.0,0.0,0.0,0.0,0.0,-291.62536,1.96676,65.0363,60531.50818,57632.5957,2251.87549,55359.94199,20.77823,6736.02656,15000.0,0.89,193.62395,0.0,4032.07294,667.81521,1.10325
13.16667,R2_EARLY_CALCINATION,0.88097,0.0405,0.07853,59.11769,16.92343,18.35463,15.06185,50189.62614,236464.66417,1085.91594,3.84677,922.3031,834.74611,1144.09059,1051.8197,1622.88643,1062.91979,386.48644,128.78868,3.22315,386.62621,-206.99099,-288.89921,1.2,63.73013,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22054,81.61689,0.0,0.0,0.0,0.0,0.0,0.0,-291.62539,1.97323,65.01141,60758.07267,57658.2066,2259.27797,55378.1192,20.80943,6761.36524,15000.0,0.89,194.89669,0.0,4033.90421,861.39753,1.41775
13.33333,R2_EARLY_CALCINATION,0.88074,0.04062,0.07864,59.20694,16.97879,18.40772,15.11112,50251.81957,236821.67261,1088.13257,3.8608,923.37056,835.72703,1146.87097,1053.89363,1623.0187,1062.90949,386.4556,128.78767,3.21991,388.36876,-207.67617,-289.871,1.2,63.52595,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22054,81.61689,0.0,0.0,0.0,0.0,0.0,0.0,-291.62542,1.9796,64.98706,60983.59789,57683.68448,2266.66824,55396.1754,20.84084,6786.58643,15000.0,0.89,196.16287,0.0,4035.67647,1054.08601,1.72847
13.5,R2_EARLY_CALCINATION,0.88052,0.04075,0.07874,59.2968,17.03406,18.46082,15.16031,50313.92668,237181.12752,1090.34584,3.87476,924.39954,836.66815,1149.63263,1055.95971,1623.15006,1062.89879,386.42801,128.78661,3.21672,390.10212,-208.35377,-290.83472,1.2,63.32312,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22055,81.6169,0.0,0.0,0.0,0.0,0.0,0.0,-291.62544,1.98587,64.96322,61208.08974,57709.03068,2274.04676,55414.11145,20.87247,6811.69065,15000.0,0.89,197.42254,0.0,4037.38992,1245.88477,2.03549
13.66667,R2_EARLY_CALCINATION,0.88029,0.04087,0.07884,59.38727,17.08924,18.51393,15.20943,50375.94759,237543.03283,1092.55576,3.88866,925.39121,837.57069,1152.3758,1058.01814,1623.28051,1062.88769,386.40327,128.78552,3.21356,391.82634,-209.02389,-291.79044,1.2,63.12164,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22055,81.6169,0.0,0.0,0.0,0.0,0.0,0.0,-291.62547,1.99205,64.93989,61431.55403,57734.24649,2281.41396,55431.9282,20.90432,6836.67842,15000.0,0.89,198.67573,0.0,4039.04475,1436.7979,2.33886
13.83333,R2_EARLY_CALCINATION,0.88007,0.04099,0.07894,59.47836,17.14435,18.56705,15.25847,50437.88242,237907.39221,1094.76234,3.90249,926.3467,838.43578,1155.10066,1060.06912,1623.41006,1062.8762,386.38102,128.78438,3.21046,393.54147,-209.6866,-292.73823,1.2,62.92149,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22055,81.6169,0.0,0.0,0.0,0.0,0.0,0.0,-291.6255,1.99814,64.91704,61653.99652,57759.33318,2288.77028,55449.62651,20.93638,6861.55024,15000.0,0.89,199.92248,0.0,4040.64119,1626.82945,2.63864
14.0,R2_EARLY_CALCINATION,0.87984,0.04112,0.07904,59.57006,17.19937,18.62017,15.30744,50499.73129,238274.20912,1096.96558,3.91625,927.26708,839.26455,1157.80744,1062.11282,1623.53873,1062.8643,386.36096,128.78321,3.20739,395.24753,-210.34199,-293.67816,1.2,62.72268,0.0,44.824,35.176,0.0,0.0,0.0,44823999879.39998,0.15687,0.22056,81.6169,0.0,0.0,0.0,0.0,0.0,0.0,-291.62553,2.00414,64.89467,61875.42294,57784.29201,2296.11613,55467.20721,20.96866,6886.30663,15000.0,0.89,201.16282,0.0,4042.17945,1815.98346,2.9349
