t,Lignite_Coal,Petcoke,Alternative_Fuel,Feed_rate,Fuel_rate,Kiln_solid_out,Clinker_output,Air_flow,Cooling_air_flow,ID_fan_speed,Damper_position,kiln_rpm,Material_acc,Residence,Tg_preheater,Ts_preheater,Tg_calcination,Ts_calcination,Tg_burning,Ts_burning,Tg_Cooling,Ts_Cooling,O2,CO_ppm,P_preheater,P_calcination,P_burning,Q_in,Q_out,Q_acc,Q_loss,Q_reaction,Q_gas,Q_clinker,Clinker_yield,dTg_burning,Energy_Error,dCaO_calcination,LSF,dC3A,dC4AF,dC2S,dC3S,Mass_Balance_Error,Tw_burning,CaCO3,CaO,CO2,SiO2,Al2O3,Fe2O3,C2S,C3S,C3A,C4AF,Feed_rate_kgs,Fuel_rate_kgs,Air_flow_kgs,Cooling_air_flow_kgs
7.66667,0.88868,0.03626,0.07506,71.16876,4.2945,71.65823,46.23111,48088.0235,80159.53028,1010.85074,71.2921,1.69903,75.5492,63.29926,273.62184,322.92928,410.08491,400.00041,1446.99675,1422.96233,1542.06339,1457.11212,6.0,20.0,-120.0,-251.83322,0.0,35575.0,36747.7297,1669.0,34999.02068,79.70901,6717.44292,15000.0,0.65,-0.41753,3.2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.48327,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
7.83333,0.88844,0.0364,0.07517,71.17242,4.30023,71.64622,46.22337,48153.13379,80162.90978,1013.18102,71.03767,1.70949,75.47735,63.24785,273.01449,322.4443,409.20426,400.00041,1446.93419,1423.01953,1541.90099,1457.25338,6.0,20.0,-120.0,-253.11261,0.0,35575.0,36741.68215,1669.0,34992.96904,79.71311,6726.10491,15000.0,0.65,-0.41677,3.2795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.53657,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
8.0,0.8882,0.03653,0.07527,71.17609,4.30593,71.6349,46.21606,48218.15372,80166.28526,1015.50777,70.78493,1.7198,75.40779,63.19781,272.46019,321.95908,408.40051,400.0004,1446.87175,1423.07644,1541.739,1457.39409,6.0,20.0,-120.0,-254.38137,0.0,35575.0,36735.64627,1669.0,34986.92905,79.71722,6734.72408,15000.0,0.65,-0.41603,3.26253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.58983,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
8.16667,0.88796,0.03666,0.07538,71.17975,4.3116,71.62423,46.20918,48283.08341,80169.65672,1017.831,70.53387,1.72995,75.34041,63.1491,271.95429,321.47412,407.66696,400.0004,1446.80942,1423.13307,1541.57742,1457.53426,6.0,20.0,-120.0,-255.63961,0.0,35575.0,36729.622,1669.0,34980.90069,79.72132,6743.30066,15000.0,0.65,-0.41528,3.2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.64307,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
8.33333,0.88772,0.03679,0.07549,71.18341,4.31725,71.61417,46.20269,48347.92298,80173.02418,1020.15071,70.28448,1.73995,75.27511,63.10168,271.49256,320.98985,406.99746,400.0004,1446.7472,1423.18942,1541.41626,1457.67388,6.0,20.0,-120.0,-256.88741,0.0,35575.0,36723.60933,1669.0,34974.88391,79.72542,6751.83485,15000.0,0.65,-0.41454,3.2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.69629,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
8.5,0.88748,0.03692,0.0756,71.18707,4.32286,71.60469,46.19658,48412.67255,80176.38762,1022.46691,70.03674,1.7498,75.21182,63.05549,271.07116,320.50667,406.38643,400.00039,1446.6851,1423.24548,1541.25551,1457.81296,6.0,20.0,-120.0,-258.12485,0.0,35575.0,36717.6082,1669.0,34968.87868,79.72952,6760.32686,15000.0,0.65,-0.41379,3.21183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.74947,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
8.66667,0.88724,0.03706,0.0757,71.19073,4.32846,71.59576,46.19081,48477.33226,80179.74706,1024.7796,69.79065,1.75951,75.15044,63.0105,270.68656,320.02495,405.82875,400.00039,1446.6231,1423.30127,1541.09517,1457.9515,6.0,20.0,-120.0,-259.35202,0.0,35575.0,36711.61859,1669.0,34962.88497,79.73362,6768.77688,15000.0,0.65,-0.41305,3.19499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.80262,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
8.83333,0.887,0.03719,0.07581,71.19439,4.33402,71.58733,46.18538,48541.90223,80183.10251,1027.08879,69.54619,1.76907,75.0909,62.96666,270.33554,319.54501,405.31978,400.00039,1446.56122,1423.35677,1540.93524,1458.0895,6.0,20.0,-120.0,-260.56901,0.0,35575.0,36705.64045,1669.0,34956.90274,79.73772,6777.18513,15000.0,0.65,-0.41232,3.17819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.85575,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
9.0,0.88676,0.03732,0.07592,71.19805,4.33956,71.57939,46.18025,48606.38257,80186.45396,1029.39448,69.30336,1.77848,75.03313,62.92394,270.01518,319.06713,404.85525,400.00039,1446.49945,1423.41199,1540.77572,1458.22696,6.0,20.0,-120.0,-261.7759,0.0,35575.0,36699.67376,1669.0,34950.93194,79.74182,6785.5518,15000.0,0.65,-0.41158,3.16142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.90885,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
9.16667,0.88653,0.03745,0.07602,71.20171,4.34507,71.5719,46.17542,48670.77343,80189.80143,1031.69669,69.06215,1.78776,74.97704,62.88229,269.72279,318.59158,404.43129,400.00039,1446.43778,1423.46693,1540.6166,1458.36388,6.0,20.0,-120.0,-262.97277,0.0,35575.0,36693.71847,1669.0,34944.97255,79.74592,6793.8771,15000.0,0.65,-0.41085,3.14468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.96191,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
9.33333,0.88629,0.03758,0.07613,71.20537,4.35056,71.56484,46.17087,48735.07491,80193.14492,1033.99541,68.82253,1.7969,74.92259,62.84169,269.45594,318.11857,404.04435,400.00038,1446.37623,1423.5216,1540.4579,1458.50026,6.0,20.0,-120.0,-264.15972,0.0,35575.0,36687.77455,1669.0,34939.02453,79.75002,6802.16124,15000.0,0.65,-0.41012,3.12797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.01496,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
9.5,0.88605,0.03771,0.07624,71.20903,4.35602,71.55819,46.16657,48799.28715,80196.48442,1036.29064,68.58451,1.8059,74.86971,62.80209,269.21239,317.64833,403.69121,400.00038,1446.31478,1423.57599,1540.2996,1458.63611,6.0,20.0,-120.0,-265.33681,0.0,35575.0,36681.84196,1669.0,34933.08785,79.75411,6810.40441,15000.0,0.65,-0.40939,3.11129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.06797,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
9.66667,0.88582,0.03784,0.07634,71.21269,4.36146,71.55191,46.16253,48863.41027,80199.81995,1038.5824,68.34807,1.81477,74.81833,62.76347,268.9901,317.18103,403.3689,400.00038,1446.25345,1423.6301,1540.1417,1458.77143,6.0,20.0,-120.0,-266.50413,0.0,35575.0,36675.92068,1669.0,34927.16246,79.75821,6818.6068,15000.0,0.65,-0.40866,3.09465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.12095,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
9.83333,0.88558,0.03797,0.07645,71.21635,4.36686,71.546,46.15871,48927.44438,80203.15152,1040.8707,68.1132,1.8235,74.76841,62.7258,268.78723,316.71683,403.07474,400.00038,1446.19222,1423.68394,1539.98421,1458.90621,6.0,20.0,-120.0,-267.66176,0.0,35575.0,36670.01065,1669.0,34921.24834,79.76231,6826.76863,15000.0,0.65,-0.40793,3.07803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.17391,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
10.0,0.88535,0.0381,0.07656,71.22001,4.37225,71.54044,46.15512,48991.38963,80206.47912,1043.15553,67.87989,1.83211,74.71989,62.68903,268.60208,316.25587,402.80626,400.00038,1446.1311,1423.7375,1539.82712,1459.04047,6.0,20.0,-120.0,-268.80979,0.0,35575.0,36664.11185,1669.0,34915.34545,79.76641,6834.89008,15000.0,0.65,-0.40721,3.06145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.22683,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
10.16667,0.88511,0.03823,0.07666,71.22367,4.3776,71.53519,46.15174,49055.24612,80209.80276,1045.43689,67.64813,1.84058,74.67272,62.65315,268.43309,315.79828,402.56123,400.00038,1446.07009,1423.7908,1539.67043,1459.17419,6.0,20.0,-120.0,-269.94829,0.0,35575.0,36658.22425,1669.0,34909.45374,79.77051,6842.97135,15000.0,0.65,-0.40649,3.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.27973,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
10.33333,0.88488,0.03835,0.07677,71.22732,4.38294,71.53026,46.14855,49119.01398,80213.12245,1047.71481,67.41791,1.84893,74.62685,62.61813,268.27886,315.34417,402.3376,400.00038,1446.00919,1423.84381,1539.51414,1459.30739,6.0,20.0,-120.0,-271.07735,0.0,35575.0,36652.3478,1669.0,34903.5732,79.7746,6851.01265,15000.0,0.65,-0.40577,3.02838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.3326,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
10.5,0.88465,0.03848,0.07687,71.23098,4.38824,71.52562,46.14556,49182.69334,80216.43818,1049.98928,67.18922,1.85716,74.58224,62.58394,268.1381,314.89363,402.1335,400.00038,1445.9484,1423.89656,1539.35826,1459.44006,6.0,20.0,-120.0,-272.19703,0.0,35575.0,36646.48248,1669.0,34897.70378,79.7787,6859.01415,15000.0,0.65,-0.40506,3.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.38545,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
10.66667,0.88441,0.03861,0.07698,71.23464,4.39352,71.52126,46.14275,49246.28432,80219.74998,1052.2603,66.96205,1.86526,74.53885,62.55056,268.00963,314.44674,401.94722,400.00037,1445.88771,1423.94904,1539.20277,1459.5722,6.0,20.0,-120.0,-273.30742,0.0,35575.0,36640.62824,1669.0,34891.84545,79.7828,6866.97606,15000.0,0.65,-0.40434,2.99544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.43826,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
10.83333,0.88418,0.03874,0.07708,71.2383,4.39878,71.51718,46.14011,49309.78704,80223.05783,1054.52788,66.73639,1.87324,74.49663,62.51795,267.89238,314.00357,401.77721,400.00037,1445.82713,1424.00124,1539.04767,1459.70382,6.0,20.0,-120.0,-274.4086,0.0,35575.0,36634.78506,1669.0,34885.99817,79.78689,6874.89857,15000.0,0.65,-0.40363,2.97902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.49105,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
11.0,0.88395,0.03887,0.07719,71.24195,4.40401,71.51334,46.13764,49373.20162,80226.36175,1056.79203,66.51223,1.8811,74.45555,62.4861,267.78537,313.56418,401.62204,400.00037,1445.76666,1424.05318,1538.89298,1459.83492,6.0,20.0,-120.0,-275.50064,0.0,35575.0,36628.95289,1669.0,34880.1619,79.79099,6882.78186,15000.0,0.65,-0.40292,2.96262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.54381,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
11.16667,0.88372,0.03899,0.07729,71.24561,4.40922,71.50975,46.13532,49436.52819,80229.66173,1059.05276,66.28956,1.88885,74.41557,62.45499,267.68771,313.12863,401.48043,400.00037,1445.70629,1424.10485,1538.73868,1459.9655,6.0,20.0,-120.0,-276.58361,0.0,35575.0,36623.13171,1669.0,34874.33663,79.79508,6890.62614,15000.0,0.65,-0.40221,2.94626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.59654,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
11.33333,0.88348,0.03912,0.0774,71.24927,4.4144,71.5064,46.13316,49499.76686,80232.95779,1061.31006,66.06836,1.89648,74.37666,62.42459,267.59857,312.69695,401.35118,400.00037,1445.64603,1424.15625,1538.58478,1460.09555,6.0,20.0,-120.0,-277.6576,0.0,35575.0,36617.32148,1669.0,34868.5223,79.79918,6898.43159,15000.0,0.65,-0.40151,2.92993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.64924,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
11.5,0.88325,0.03925,0.0775,71.25292,4.41956,71.50326,46.13114,49562.91776,80236.24993,1063.56394,65.84864,1.90399,74.33877,62.39488,267.51721,312.26917,401.23322,400.00037,1445.58587,1424.20739,1538.43126,1460.22509,6.0,20.0,-120.0,-278.72268,0.0,35575.0,36611.52216,1669.0,34862.71889,79.80327,6906.1984,15000.0,0.65,-0.40081,2.91363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.70191,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
11.66667,0.88302,0.03937,0.0776,71.25658,4.42469,71.50034,46.12925,49625.98102,80239.53815,1065.81441,65.63038,1.9114,74.30188,62.36585,267.44297,311.84533,401.12555,400.00037,1445.52582,1424.25826,1538.27815,1460.35411,6.0,20.0,-120.0,-279.77892,0.0,35575.0,36605.73373,1669.0,34856.92636,79.80737,6913.92676,15000.0,0.65,-0.4001,2.89735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.75456,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
11.83333,0.88279,0.0395,0.07771,71.26023,4.4298,71.49763,46.1275,49688.95675,80242.82246,1068.06147,65.41357,1.91869,74.26595,62.33746,267.3752,311.42543,401.0273,400.00037,1445.46587,1424.30887,1538.12542,1460.48261,6.0,20.0,-120.0,-280.82639,0.0,35575.0,36599.95614,1669.0,34851.14468,79.81146,6921.61685,15000.0,0.65,-0.3994,2.88111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.80718,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
12.0,0.88256,0.03962,0.07781,71.26389,4.43488,71.49511,46.12588,49751.84507,80246.10286,1070.30514,65.19819,1.92587,74.23096,62.30971,267.31335,311.0095,400.93762,400.00037,1445.40603,1424.35922,1537.97308,1460.6106,6.0,20.0,-120.0,-281.86517,0.0,35575.0,36594.18937,1669.0,34845.37381,79.81556,6929.26885,15000.0,0.65,-0.39871,2.8649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.85977,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
12.16667,0.88233,0.03975,0.07792,71.26755,4.43994,71.49279,46.12438,49814.64611,80249.37936,1072.5454,64.98425,1.93295,74.19688,62.28258,267.25691,310.59754,400.85577,400.00037,1445.3463,1424.4093,1537.82113,1460.73808,6.0,20.0,-120.0,-282.89533,0.0,35575.0,36588.43338,1669.0,34839.61373,79.81965,6936.88297,15000.0,0.65,-0.39801,2.84872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.91233,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
12.33333,0.88211,0.03988,0.07802,71.2712,4.44498,71.49064,46.12299,49877.35998,80252.65196,1074.78227,64.77173,1.93992,74.16367,62.25604,267.20539,310.18955,400.78107,400.00037,1445.28666,1424.45912,1537.66958,1460.86504,6.0,20.0,-120.0,-283.91694,0.0,35575.0,36582.68813,1669.0,34833.86438,79.82374,6944.45937,15000.0,0.65,-0.39732,2.83257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.96487,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
12.5,0.88188,0.04,0.07812,71.27485,4.44999,71.48867,46.12172,49939.98681,80255.92066,1077.01576,64.56063,1.94679,74.13132,62.23009,267.15837,309.78554,400.71289,400.00037,1445.22714,1424.50868,1537.5184,1460.9915,6.0,20.0,-120.0,-284.93007,0.0,35575.0,36576.9536,1669.0,34828.12576,79.82784,6951.99825,15000.0,0.65,-0.39663,2.81645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.01738,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
12.66667,0.88165,0.04013,0.07823,71.27851,4.45498,71.48686,46.12056,50002.52672,80259.18548,1079.24586,64.35092,1.95355,74.0998,62.2047,267.11546,309.3855,400.65067,400.00037,1445.16771,1424.55798,1537.36762,1461.11744,6.0,20.0,-120.0,-285.93479,0.0,35575.0,36571.22974,1669.0,34822.39781,79.83193,6959.49978,15000.0,0.65,-0.39594,2.80036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.06986,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
12.83333,0.88142,0.04025,0.07833,71.28216,4.45994,71.48522,46.11949,50064.97983,80262.44641,1081.47259,64.14261,1.96022,74.06908,62.17986,267.07629,308.98941,400.59388,400.00037,1445.10839,1424.60702,1537.21722,1461.24288,6.0,20.0,-120.0,-286.93118,0.0,35575.0,36565.51653,1669.0,34816.68051,79.83602,6966.96415,15000.0,0.65,-0.39525,2.78431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.12231,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
13.0,0.88119,0.04037,0.07843,71.28582,4.46488,71.48373,46.11853,50127.34627,80265.70347,1083.69595,63.93569,1.96678,74.03914,62.15556,267.04055,308.59727,400.54205,400.00037,1445.04917,1424.6558,1537.0672,1461.36781,6.0,20.0,-120.0,-287.91929,0.0,35575.0,36559.81394,1669.0,34810.97382,79.84011,6974.39154,15000.0,0.65,-0.39457,2.76828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.17473,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
13.16667,0.88097,0.0405,0.07853,71.28947,4.4698,71.48238,46.11767,50189.62614,80268.95665,1085.91594,63.73013,1.97325,74.00995,62.13178,267.00792,308.20907,400.49475,400.00037,1444.99005,1424.70432,1536.91757,1461.49223,6.0,20.0,-120.0,-288.89921,0.0,35575.0,36554.12192,1669.0,34805.27772,79.84421,6981.78212,15000.0,0.65,-0.39388,2.75228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.22713,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
13.33333,0.88074,0.04062,0.07864,71.29312,4.4747,71.48118,46.11689,50251.81957,80272.20595,1088.13257,63.52595,1.97962,73.9815,62.1085,266.97815,307.82478,400.45158,400.00037,1444.93104,1424.75259,1536.76832,1461.61615,6.0,20.0,-120.0,-289.871,0.0,35575.0,36548.44046,1669.0,34799.59216,79.8483,6989.13608,15000.0,0.65,-0.3932,2.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.2795,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
13.5,0.88052,0.04075,0.07874,71.29678,4.47957,71.48012,46.11621,50313.92668,80275.45139,1090.34584,63.32312,1.98589,73.95376,62.08572,266.95097,307.44439,400.41217,400.00037,1444.87212,1424.80061,1536.61946,1461.73957,6.0,20.0,-120.0,-290.83472,0.0,35575.0,36542.7695,1669.0,34793.91711,79.85239,6996.4536,15000.0,0.65,-0.39253,2.72036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.33184,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
13.66667,0.88029,0.04087,0.07884,71.30043,4.48441,71.4792,46.11561,50375.94759,80278.69298,1092.55576,63.12164,1.99207,73.92672,62.06342,266.92617,307.06787,400.37621,400.00037,1444.81331,1424.84836,1536.47097,1461.86249,6.0,20.0,-120.0,-291.79044,0.0,35575.0,36537.10903,1669.0,34788.25255,79.85648,7003.73485,15000.0,0.65,-0.39185,2.70445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.38415,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
13.83333,0.88007,0.04099,0.07894,71.30408,4.48924,71.47839,46.11509,50437.88242,80281.9307,1094.76234,62.92149,1.99816,73.90035,62.04159,266.90353,306.69521,400.34339,400.00037,1444.7546,1424.89587,1536.32286,1461.98491,6.0,20.0,-120.0,-292.73823,0.0,35575.0,36531.45901,1669.0,34782.59844,79.86057,7010.98,15000.0,0.65,-0.39117,2.68857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.43644,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
14.0,0.87984,0.04112,0.07904,71.30773,4.49404,71.47772,46.11466,50499.73129,80285.16457,1096.96558,62.72268,2.00416,73.87464,62.02021,266.88288,306.32637,400.31344,400.00037,1444.696,1424.94312,1536.17513,1462.10683,6.0,20.0,-120.0,-293.67816,0.0,35575.0,36525.8194,1669.0,34776.95474,79.86466,7018.18924,15000.0,0.65,-0.3905,2.67272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.4887,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
14.16667,0.87962,0.04124,0.07914,71.31139,4.49882,71.47716,46.1143,50561.49431,80288.39459,1099.16548,62.52519,2.01007,73.84956,61.99927,266.86402,305.96134,400.2861,400.00037,1444.63749,1424.99012,1536.02778,1462.22825,6.0,20.0,-120.0,-294.61028,0.0,35575.0,36520.19018,1669.0,34771.32143,79.86875,7025.36273,15000.0,0.65,-0.38983,2.65689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.54093,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
14.33333,0.87939,0.04136,0.07925,71.31504,4.50358,71.47672,46.11401,50623.17162,80291.62078,1101.36205,62.32901,2.01589,73.82511,61.97877,266.84681,305.60008,400.26114,400.00037,1444.57908,1425.03687,1535.8808,1462.34917,6.0,20.0,-120.0,-295.53468,0.0,35575.0,36514.57131,1669.0,34765.69847,79.87284,7032.50066,15000.0,0.65,-0.38916,2.6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.59314,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
14.5,0.87917,0.04148,0.07935,71.31869,4.50831,71.47638,46.1138,50684.76332,80294.84312,1103.55529,62.13413,2.02162,73.80126,61.95869,266.83111,305.24257,400.23837,400.00037,1444.52077,1425.08336,1535.7342,1462.46961,6.0,20.0,-120.0,-296.45139,0.0,35575.0,36508.96276,1669.0,34760.08583,79.87693,7039.60319,15000.0,0.65,-0.38849,2.62533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.64531,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
14.66667,0.87895,0.0416,0.07945,71.32234,4.51302,71.47616,46.11365,50746.26954,80298.06163,1105.74521,61.94055,2.02727,73.77799,61.93902,266.81677,304.88877,400.21759,400.00037,1444.46256,1425.12961,1535.58797,1462.58955,6.0,20.0,-120.0,-297.36051,0.0,35575.0,36503.3645,1669.0,34754.48348,79.88102,7046.6705,15000.0,0.65,-0.38783,2.6096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.69746,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
14.83333,0.87873,0.04173,0.07955,71.32599,4.51771,71.47603,46.11357,50807.69039,80301.27631,1107.93182,61.74825,2.03283,73.7553,61.91975,266.80369,304.53865,400.19862,400.00037,1444.40446,1425.17561,1535.44211,1462.70899,6.0,20.0,-120.0,-298.26207,0.0,35575.0,36497.7765,1669.0,34748.89139,79.88511,7053.70275,15000.0,0.65,-0.38717,2.59389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.74959,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
15.0,0.8785,0.04185,0.07965,71.32964,4.52238,71.47601,46.11356,50869.02599,80304.48716,1110.11512,61.55724,2.03831,73.73316,61.90088,266.79175,304.1922,400.18131,400.00037,1444.34645,1425.22136,1535.29663,1462.82795,6.0,20.0,-120.0,-299.15616,0.0,35575.0,36492.19872,1669.0,34743.30952,79.8892,7060.70013,15000.0,0.65,-0.3865,2.57821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.80168,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
15.16667,0.87828,0.04197,0.07975,71.33329,4.52702,71.47608,46.1136,50930.27647,80307.6942,1112.29511,61.36749,2.04371,73.71156,61.88238,266.78085,303.84936,400.16551,400.00037,1444.28854,1425.26686,1535.15152,1462.94642,6.0,20.0,-120.0,-300.04283,0.0,35575.0,36486.63113,1669.0,34737.73785,79.89329,7067.66279,15000.0,0.65,-0.38585,2.56256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.85375,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
